,long_exposure,short_exposure,gross_exposure,net_exposure
2021-04-23,0.0,0.0,0.0,0.0
2021-04-26,0.0,0.0,0.0,0.0
2021-04-27,0.0,0.0,0.0,0.0
2021-04-28,0.009858235730881239,0.0,0.009858235730881239,0.009858235730881239
2021-04-29,0.009820402456597366,0.0,0.009820402456597366,0.009820402456597366
2021-04-30,0.00976205121185014,0.0,0.00976205121185014,0.00976205121185014
2021-05-03,0.00976631471505679,0.0,0.00976631471505679,0.00976631471505679
2021-05-04,0.009808437872427102,0.0,0.009808437872427102,0.009808437872427102
2021-05-05,0.009701267367841205,0.0,0.009701267367841205,0.009701267367841205
2021-05-06,0.009794817842124957,0.0,0.009794817842124957,0.009794817842124957
2021-05-07,0.009811864019179772,0.0,0.009811864019179772,0.009811864019179772
2021-05-10,0.009603230871367878,0.0,0.009603230871367878,0.009603230871367878
2021-05-11,0.009391548654870071,0.0,0.009391548654870071,0.009391548654870071
2021-05-12,0.009399479989847486,0.0,0.009399479989847486,0.009399479989847486
2021-05-13,0.009384114109327678,0.0,0.009384114109327678,0.009384114109327678
2021-05-14,0.009381873641126462,0.0,0.009381873641126462,0.009381873641126462
2021-05-17,0.009388048728870144,0.0,0.009388048728870144,0.009388048728870144
2021-05-18,0.009422583649766005,0.0,0.009422583649766005,0.009422583649766005
2021-05-19,0.009538763144223514,0.0,0.009538763144223514,0.009538763144223514
2021-05-20,0.009422943348561513,0.0,0.009422943348561513,0.009422943348561513
2021-05-21,0.009301783380188486,0.0,0.009301783380188486,0.009301783380188486
2021-05-24,0.00919075712943044,0.0,0.00919075712943044,0.00919075712943044
2021-05-25,0.009231524225841335,0.0,0.009231524225841335,0.009231524225841335
2021-05-26,0.009378456798170415,0.0,0.009378456798170415,0.009378456798170415
2021-05-27,0.009339738369291938,0.0,0.009339738369291938,0.009339738369291938
2021-05-28,0.00907501493033044,0.0,0.00907501493033044,0.00907501493033044
2021-05-31,0.008901785826679255,0.0,0.008901785826679255,0.008901785826679255
2021-06-01,0.008822763994842407,0.0,0.008822763994842407,0.008822763994842407
2021-06-02,0.008773120309833307,0.0,0.008773120309833307,0.008773120309833307
2021-06-03,0.008739264458776085,0.0,0.008739264458776085,0.008739264458776085
2021-06-04,0.008751947149459207,0.0,0.008751947149459207,0.008751947149459207
2021-06-07,0.008728200385152922,0.0,0.008728200385152922,0.008728200385152922
2021-06-08,0.008846587976892173,0.0,0.008846587976892173,0.008846587976892173
2021-06-09,0.008784443167764682,0.0,0.008784443167764682,0.008784443167764682
2021-06-10,0.008703421774701488,0.0,0.008703421774701488,0.008703421774701488
2021-06-11,0.00876182176846261,0.0,0.00876182176846261,0.00876182176846261
2021-06-14,0.008611749828722742,0.0,0.008611749828722742,0.008611749828722742
2021-06-15,0.008660347161609122,0.0,0.008660347161609122,0.008660347161609122
2021-06-16,0.008679518965757659,0.0,0.008679518965757659,0.008679518965757659
2021-06-17,0.008672902182623475,0.0,0.008672902182623475,0.008672902182623475
2021-06-18,0.00884707656590975,0.0,0.00884707656590975,0.00884707656590975
2021-06-21,0.008790552894764322,0.0,0.008790552894764322,0.008790552894764322
2021-06-22,0.0,0.0,0.0,0.0
2021-06-23,0.0,0.0,0.0,0.0
2021-06-24,0.0,0.0,0.0,0.0
2021-06-25,0.0,0.0,0.0,0.0
2021-06-28,0.0,0.0,0.0,0.0
2021-06-29,0.0,0.0,0.0,0.0
2021-06-30,0.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0
2021-07-02,0.0,0.0,0.0,0.0
2021-07-05,0.0,0.0,0.0,0.0
2021-07-06,0.0,0.009365344460729631,0.009365344460729631,-0.009365344460729631
2021-07-07,0.0,0.009539338108675485,0.009539338108675485,-0.009539338108675485
2021-07-08,0.0,0.009610415580780369,0.009610415580780369,-0.009610415580780369
2021-07-09,0.0,0.009780366227710507,0.009780366227710507,-0.009780366227710507
2021-07-12,0.0,0.00956966951135639,0.00956966951135639,-0.00956966951135639
2021-07-13,0.0,0.009542513241282621,0.009542513241282621,-0.009542513241282621
2021-07-14,0.0,0.009452351215175092,0.009452351215175092,-0.009452351215175092
2021-07-15,0.0,0.00947557306439317,0.00947557306439317,-0.00947557306439317
2021-07-16,0.0,0.009419711877516253,0.009419711877516253,-0.009419711877516253
2021-07-19,0.0,0.009410266275409024,0.009410266275409024,-0.009410266275409024
2021-07-20,0.0,0.00963702030359328,0.00963702030359328,-0.00963702030359328
2021-07-21,0.0,0.009626939258447572,0.009626939258447572,-0.009626939258447572
2021-07-22,0.0,0.009685098352676063,0.009685098352676063,-0.009685098352676063
2021-07-23,0.0,0.009667637101542463,0.009667637101542463,-0.009667637101542463
2021-07-26,0.0,0.009686284875439478,0.009686284875439478,-0.009686284875439478
2021-07-27,0.0,0.009696776842619773,0.009696776842619773,-0.009696776842619773
2021-07-28,0.0,0.009759444656568628,0.009759444656568628,-0.009759444656568628
2021-07-29,0.0,0.00990823801342498,0.00990823801342498,-0.00990823801342498
2021-07-30,0.0,0.01011827522032487,0.01011827522032487,-0.01011827522032487
2021-08-02,0.0,0.010166586233804288,0.010166586233804288,-0.010166586233804288
2021-08-03,0.0,0.010249854112628215,0.010249854112628215,-0.010249854112628215
2021-08-04,0.0,0.010118067022693716,0.010118067022693716,-0.010118067022693716
2021-08-05,0.0,0.010117509810386493,0.010117509810386493,-0.010117509810386493
2021-08-06,0.0,0.010243835329595882,0.010243835329595882,-0.010243835329595882
2021-08-09,0.0,0.010362412588481161,0.010362412588481161,-0.010362412588481161
2021-08-10,0.0,0.010399535517445643,0.010399535517445643,-0.010399535517445643
2021-08-11,0.0,0.01052253977560559,0.01052253977560559,-0.01052253977560559
2021-08-12,0.0,0.010596052721785177,0.010596052721785177,-0.010596052721785177
2021-08-13,0.0,0.010762304636728169,0.010762304636728169,-0.010762304636728169
2021-08-16,0.0,0.010811066317673219,0.010811066317673219,-0.010811066317673219
2021-08-17,0.0,0.010775409203748011,0.010775409203748011,-0.010775409203748011
2021-08-18,0.0,0.010830335581867714,0.010830335581867714,-0.010830335581867714
2021-08-19,0.0,0.01046273806032595,0.01046273806032595,-0.01046273806032595
2021-08-20,0.0,0.01052205487937814,0.01052205487937814,-0.01052205487937814
2021-08-23,0.0,0.0,0.0,0.0
2021-08-24,0.0,0.0,0.0,0.0
2021-08-25,0.0,0.0,0.0,0.0
2021-08-26,0.0,0.0,0.0,0.0
2021-08-27,0.0,0.0,0.0,0.0
2021-08-30,0.008039013403970901,0.0,0.008039013403970901,0.008039013403970901
2021-08-31,0.008179339350844942,0.0,0.008179339350844942,0.008179339350844942
2021-09-01,0.008140423921008782,0.0,0.008140423921008782,0.008140423921008782
2021-09-02,0.008368937089885783,0.0,0.008368937089885783,0.008368937089885783
2021-09-03,0.00837704869127534,0.0,0.00837704869127534,0.00837704869127534
2021-09-06,0.008426171882163642,0.0,0.008426171882163642,0.008426171882163642
2021-09-07,0.0,0.0,0.0,0.0
2021-09-08,0.0,0.0,0.0,0.0
2021-09-09,0.0,0.0,0.0,0.0
2021-09-10,0.0,0.0,0.0,0.0
2021-09-13,0.0,0.0,0.0,0.0
2021-09-14,0.0,0.0,0.0,0.0
2021-09-15,0.0,0.0,0.0,0.0
2021-09-16,0.0,0.0,0.0,0.0
2021-09-17,0.0,0.0,0.0,0.0
2021-09-20,0.0,0.0,0.0,0.0
2021-09-21,0.0,0.0,0.0,0.0
2021-09-22,0.0,0.0,0.0,0.0
2021-09-23,0.0,0.0,0.0,0.0
2021-09-24,0.0,0.0,0.0,0.0
2021-09-27,0.0,0.0,0.0,0.0
2021-09-28,0.0,0.0,0.0,0.0
2021-09-29,0.0,0.0,0.0,0.0
2021-09-30,0.0,0.0,0.0,0.0
2021-10-01,0.010029475941740473,0.0,0.010029475941740473,0.010029475941740473
2021-10-04,0.010092478677104276,0.0,0.010092478677104276,0.010092478677104276
2021-10-05,0.010158232618383063,0.0,0.010158232618383063,0.010158232618383063
2021-10-06,0.009985068379641599,0.0,0.009985068379641599,0.009985068379641599
2021-10-07,0.010022244215472162,0.0,0.010022244215472162,0.010022244215472162
2021-10-08,0.01012021665379286,0.0,0.01012021665379286,0.01012021665379286
2021-10-11,0.0,0.0,0.0,0.0
2021-10-12,0.0,0.0,0.0,0.0
2021-10-13,0.0,0.0,0.0,0.0
2021-10-14,0.0,0.0,0.0,0.0
2021-10-15,0.0,0.0,0.0,0.0
2021-10-18,0.0,0.0,0.0,0.0
2021-10-19,0.0,0.0,0.0,0.0
2021-10-20,0.0,0.012833784097961638,0.012833784097961638,-0.012833784097961638
2021-10-21,0.0,0.013130083121735334,0.013130083121735334,-0.013130083121735334
2021-10-22,0.0,0.01335520089335851,0.01335520089335851,-0.01335520089335851
2021-10-25,0.0,0.013350914020297517,0.013350914020297517,-0.013350914020297517
2021-10-26,0.0,0.013421897788713204,0.013421897788713204,-0.013421897788713204
2021-10-27,0.0,0.013561393595976943,0.013561393595976943,-0.013561393595976943
2021-10-28,0.0,0.013595168987261949,0.013595168987261949,-0.013595168987261949
2021-10-29,0.0,0.013630618904369547,0.013630618904369547,-0.013630618904369547
2021-11-01,0.0,0.01378185512722341,0.01378185512722341,-0.01378185512722341
