,gross_leverage,net_leverage,gross_exposure,net_exposure,equity
2020-10-08,0.16199967047907948,0.16199967047907948,932189.8125007064,932189.8125007064,5754269.806499938
2020-10-09,0.16038082237007278,0.16038082237007278,921095.1531085019,921095.1531085019,5743175.1471077325
2020-10-12,0.1593891151695334,0.1593891151695334,914319.6660786209,914319.6660786209,5736399.660077851
2020-10-13,0.16096155736341203,0.16096155736341203,925070.2543807643,925070.2543807643,5747150.248379995
2020-10-14,0.16126710503437042,0.16126710503437042,927163.9225599673,927163.9225599673,5749243.916559198
2020-10-15,0.1620991312727733,0.1620991312727733,932872.8577909591,932872.8577909591,5754952.85179019
2020-10-16,0.16086406578108076,0.16086406578108076,924402.5451947291,924402.5451947291,5746482.53919396
2020-10-19,0.15965875416548506,0.15965875416548506,916160.2957661293,916160.2957661293,5738240.28976536
2020-10-20,0.16013999799955855,0.16013999799955855,919448.3351432923,919448.3351432923,5741528.329142523
2020-10-21,0.16020270886697083,0.16020270886697083,919877.0769665804,919877.0769665804,5741957.070965811
2020-10-22,0.16079419914295418,0.16079419914295418,923924.131657005,923924.131657005,5746004.125656236
2020-10-23,0.16059170857957095,0.16059170857957095,922538.022388728,922538.022388728,5744618.016387959
2020-10-26,0.16089188983386815,0.16089188983386815,924593.0932678264,924593.0932678264,5746673.087267057
2020-10-27,0.16106273890656952,0.16106273890656952,925763.3998135122,925763.3998135122,5747843.393812743
2020-10-28,0.0,0.0,0.0,0.0,5753621.580169606
2020-10-29,0.0,0.0,0.0,0.0,5753621.580169606
2020-10-30,0.0,0.0,0.0,0.0,5753621.580169606
2020-11-02,0.12213496951608104,0.12213496951608104,702718.3963010809,702718.3963010809,5753621.580169607
2020-11-03,0.12299681599848718,0.12299681599848718,708372.5816112641,708372.5816112641,5759275.76547979
2020-11-04,0.0,0.0,0.0,0.0,5766038.659558452
2020-11-05,0.0,0.0,0.0,0.0,5766038.659558452
2020-11-06,0.15284447652437896,0.15284447652437896,881307.1605395433,881307.1605395433,5766038.659558452
2020-11-09,0.1529470913821158,0.1529470913821158,882005.6779883779,882005.6779883779,5766737.177007286
2020-11-10,0.1539143392680834,0.1539143392680834,888598.2307312832,888598.2307312832,5773329.729750192
2020-11-11,0.0,0.0,0.0,0.0,5786200.770077454
2020-11-12,0.0,0.0,0.0,0.0,5786200.770077454
2020-11-13,0.0,0.0,0.0,0.0,5786200.770077454
2020-11-16,0.0,0.0,0.0,0.0,5786200.770077454
2020-11-17,0.0,0.0,0.0,0.0,5786200.770077454
2020-11-18,0.0,0.0,0.0,0.0,5786200.770077454
2020-11-19,0.0,0.0,0.0,0.0,5786200.770077454
2020-11-20,0.0,0.0,0.0,0.0,5786200.770077454
2020-11-23,0.11745250384135487,-0.11745250384135487,679603.7681743727,-679603.7681743727,5786200.770077454
2020-11-24,0.11865205630737266,-0.11865205630737266,685808.4243616879,-685808.4243616879,5779996.113890138
2020-11-25,0.11767869828843647,-0.11767869828843647,680774.7724047431,-680774.7724047431,5785029.765847083
2020-11-26,0.11858217681632227,-0.11858217681632227,685447.3394140791,-685447.3394140791,5780357.198837748
2020-11-27,0.11926307093980032,-0.11926307093980032,688963.7703144463,-688963.7703144463,5776840.76793738
2020-11-30,0.11973670065953698,-0.11973670065953698,691407.2764282229,-691407.2764282229,5774397.261823604
2020-12-01,0.12108542246261307,-0.12108542246261307,698354.164979799,-698354.164979799,5767450.373272028
2020-12-02,0.12177760449261586,-0.12177760449261586,701912.9144960343,-701912.9144960343,5763891.623755792
2020-12-03,0.1225893213507642,-0.1225893213507642,706080.6434335526,-706080.6434335526,5759723.894818274
2020-12-04,0.12329274668421898,-0.12329274668421898,709687.4820900644,-709687.4820900644,5756117.056161762
2020-12-07,0.12367096927240068,-0.12367096927240068,711624.9651704256,-711624.9651704256,5754179.573081401
2020-12-08,0.12170560955036813,-0.12170560955036813,701542.9680136049,-701542.9680136049,5764261.570238221
2020-12-09,0.12179697371307797,-0.12179697371307797,702012.4352562042,-702012.4352562042,5763792.102995622
2020-12-10,0.1211907054519503,-0.1211907054519503,698895.7449386761,-698895.7449386761,5766908.79331315
2020-12-11,0.11980829321346534,-0.11980829321346534,691776.4501965153,-691776.4501965153,5774028.088055311
2020-12-14,0.1216285365445119,-0.1216285365445119,701146.8752330766,-701146.8752330766,5764657.66301875
2020-12-15,0.12353185613011153,-0.12353185613011153,710912.4958289112,-710912.4958289112,5754892.042422915
2020-12-16,0.12505133473335542,-0.12505133473335542,718684.9725617287,-718684.9725617287,5747119.565690098
2020-12-17,0.12533894778961344,-0.12533894778961344,720153.8159055186,-720153.8159055186,5745650.722346308
2020-12-18,0.12687333279208296,-0.12687333279208296,727977.2686763395,-727977.2686763395,5737827.269575487
2020-12-21,0.1268871195881913,-0.1268871195881913,728047.4675927131,-728047.4675927131,5737757.070659113
2020-12-22,0.12711933545323198,-0.12711933545323198,729229.594613026,-729229.594613026,5736574.943638801
2020-12-23,0.12587281278681278,-0.12587281278681278,722878.2815573725,-722878.2815573725,5742926.256694454
2020-12-24,0.12632379145877126,-0.12632379145877126,725177.7422240474,-725177.7422240474,5740626.79602778
2020-12-25,0.1263925466604512,-0.1263925466604512,725528.1511061909,-725528.1511061909,5740276.387145636
2020-12-28,0.1249185381143731,-0.1249185381143731,718006.5251707823,-718006.5251707823,5747798.013081044
2020-12-29,0.12486099779536941,-0.12486099779536941,717712.5065036851,-717712.5065036851,5748092.031748141
2020-12-30,0.12477144854326855,-0.12477144854326855,717254.8692271374,-717254.8692271374,5748549.669024689
2020-12-31,0.1268078583236108,-0.1268078583236108,727643.8656139759,-727643.8656139759,5738160.672637851
2021-01-01,0.1278346375076614,-0.1278346375076614,732867.8796116506,-732867.8796116506,5732936.658640176
2021-01-04,0.12784783955801074,-0.12784783955801074,732934.9866413068,-732934.9866413068,5732869.55161052
2021-01-05,0.1281351854605665,-0.1281351854605665,734395.1986768611,-734395.1986768611,5731409.339574966
2021-01-06,0.12818632536388894,-0.12818632536388894,734654.9994854134,-734654.9994854134,5731149.538766413
2021-01-07,0.1279518043527813,-0.1279518043527813,733463.3927346164,-733463.3927346164,5732341.1455172105
2021-01-08,0.12670881394406003,-0.12670881394406003,727139.4472970598,-727139.4472970598,5738665.090954767
2021-01-11,0.1265364264318159,-0.1265364264318159,726261.291761721,-726261.291761721,5739543.246490106
2021-01-12,0.0,0.0,0.0,0.0,7103072.769769059
2021-01-13,0.12108721785436194,0.12108721785436194,860091.319908412,860091.319908412,7103072.769769059
2021-01-14,0.12152314746915072,0.12152314746915072,863616.1023399825,863616.1023399825,7106597.552200628
2021-01-15,0.12185770005459974,0.12185770005459974,866323.557139714,866323.557139714,7109305.007000361
2021-01-18,0.12033640689157457,0.12033640689157457,854028.7012587374,854028.7012587374,7097010.151119384
2021-01-19,0.12023255079574079,0.12023255079574079,853190.9028529715,853190.9028529715,7096172.3527136175
2021-01-20,0.12107767883785396,0.12107767883785396,860014.229673272,860014.229673272,7102995.679533918
2021-01-21,0.12198234092295387,0.12198234092295387,867332.7736859944,867332.7736859944,7110314.223546641
2021-01-22,0.0,0.0,0.0,0.0,7117461.446284943
2021-01-25,0.0,0.0,0.0,0.0,7117461.446284943
2021-01-26,0.0,0.0,0.0,0.0,7117461.446284943
2021-01-27,0.0,0.0,0.0,0.0,7117461.446284943
2021-01-28,0.0,0.0,0.0,0.0,7117461.446284943
2021-01-29,0.0,0.0,0.0,0.0,7117461.446284943
2021-02-01,0.0,0.0,0.0,0.0,7117461.446284943
2021-02-02,0.14854313498460064,-0.14854313498460064,1057250.0363631952,-1057250.0363631952,7117461.446284942
2021-02-03,0.14844306974942753,-0.14844306974942753,1056629.883329738,-1056629.883329738,7118081.5993184
2021-02-04,0.14608952313695095,-0.14608952313695095,1042012.5811930305,-1042012.5811930305,7132698.901455107
2021-02-05,0.14561667685931629,-0.14561667685931629,1039068.6033397331,-1039068.6033397331,7135642.879308404
2021-02-08,0.14621976587223168,-0.14621976587223168,1042823.0559750218,-1042823.0559750218,7131888.426673116
2021-02-09,0.14598115583674115,-0.14598115583674115,1041338.0925077469,-1041338.0925077469,7133373.390140391
2021-02-10,0.14499211975199444,-0.14499211975199444,1035176.3350885352,-1035176.3350885352,7139535.147559603
2021-02-11,0.14566367282447973,-0.14566367282447973,1039361.312650615,-1039361.312650615,7135350.169997523
2021-02-12,0.14482407725292362,-0.14482407725292362,1034128.361559468,-1034128.361559468,7140583.12108867
2021-02-15,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-16,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-17,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-18,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-19,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-22,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-23,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-24,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-25,0.0,0.0,0.0,0.0,9261821.03093947
2021-02-26,0.1830606035598455,0.1830606035598455,1695474.5479870497,1695474.5479870497,9261821.03093947
2021-03-01,0.17989046233695205,0.17989046233695205,1659672.8906463613,1659672.8906463613,9226019.37359878
2021-03-02,0.18008961325435313,0.18008961325435313,1661913.8309392452,1661913.8309392452,9228260.313891664
2021-03-03,0.18029214135386626,0.18029214135386626,1664193.8896253628,1664193.8896253628,9230540.372577783
2021-03-04,0.1802313601291548,0.1802313601291548,1663509.497076897,1663509.497076897,9229855.980029317
2021-03-05,0.18254330200822882,0.18254330200822882,1689613.4982190663,1689613.4982190663,9255959.981171485
2021-03-08,0.17795205952553486,0.17795205952553486,1637917.782444702,1637917.782444702,9204264.265397122
2021-03-09,0.17879493429996443,0.17879493429996443,1647364.926027375,1647364.926027375,9213711.408979794
2021-03-10,0.18171129698927493,0.18171129698927493,1680202.3880189175,1680202.3880189175,9246548.870971337
2021-03-11,0.17985511053270478,0.17985511053270478,1659275.209169508,1659275.209169508,9225621.692121927
2021-03-12,0.17933092480057564,0.17933092480057564,1653382.5303697663,1653382.5303697663,9219729.013322186
2021-03-15,0.17815149188996127,0.17815149188996127,1640151.318390974,1640151.318390974,9206497.801343394
2021-03-16,0.17673103348724148,0.17673103348724148,1624266.5374828174,1624266.5374828174,9190613.020435236
2021-03-17,0.17630728788850936,0.17630728788850936,1619538.461393524,1619538.461393524,9185884.944345944
2021-03-18,0.1789556249468524,0.1789556249468524,1649168.186961295,1649168.186961295,9215514.669913715
2021-03-19,0.0,0.0,0.0,0.0,9253967.190809224
2021-03-22,0.0,0.0,0.0,0.0,9253967.190809224
2021-03-23,0.0,0.0,0.0,0.0,9253967.190809224
2021-03-24,0.11349055674309845,-0.11349055674309845,1050237.8885673056,-1050237.8885673056,9253967.190809224
2021-03-25,0.11631438356680736,-0.11631438356680736,1073646.7070541144,-1073646.7070541144,9230558.372322416
2021-03-26,0.11629885754215682,-0.11629885754215682,1073518.3239819123,-1073518.3239819123,9230686.755394617
2021-03-29,0.11663338590804012,-0.11663338590804012,1076283.713764479,-1076283.713764479,9227921.36561205
2021-03-30,0.1173371365083583,-0.1173371365083583,1082095.8853898062,-1082095.8853898062,9222109.193986723
2021-03-31,0.1225958224709537,-0.1225958224709537,1125295.9180223835,-1125295.9180223835,9178909.161354147
2021-04-01,0.12415018920703144,-0.12415018920703144,1137987.6305807848,-1137987.6305807848,9166217.448795745
2021-04-02,0.12311011849290446,-0.12311011849290446,1129499.1358456423,-1129499.1358456423,9174705.943530887
2021-04-05,0.12486996495701669,-0.12486996495701669,1143852.860557822,-1143852.860557822,9160352.218818707
2021-04-06,0.12440151940928264,-0.12440151940928264,1140036.4959064866,-1140036.4959064866,9164168.583470043
2021-04-07,0.12372141013968475,-0.12372141013968475,1134490.0713696429,-1134490.0713696429,9169715.008006888
2021-04-08,0.1253886536444463,-0.1253886536444463,1148074.8429399843,-1148074.8429399843,9156130.236436546
2021-04-09,0.1255825693013356,-0.1255825693013356,1149652.2634311924,-1149652.2634311924,9154552.815945338
2021-04-12,0.12619812659824733,-0.12619812659824733,1154655.9582986669,-1154655.9582986669,9149549.121077863
2021-04-13,0.12636422378186585,-0.12636422378186585,1156005.179366154,-1156005.179366154,9148199.900010375
2021-04-14,0.12708370442321887,-0.12708370442321887,1161844.9876301314,-1161844.9876301314,9142360.0917464
2021-04-15,0.12796072488258933,-0.12796072488258933,1168953.4238287662,-1168953.4238287662,9135251.655547764
2021-04-16,0.124794557626465,-0.124794557626465,1143238.7415588896,-1143238.7415588896,9160966.337817641
2021-04-19,0.12606484700902237,-0.12606484700902237,1153573.0294143402,-1153573.0294143402,9150632.049962189
2021-04-20,0.12454422894852173,-0.12454422894852173,1141199.468640142,-1141199.468640142,9163005.610736389
2021-04-21,0.0,0.0,0.0,0.0,11281940.678139608
2021-04-22,0.0,0.0,0.0,0.0,11281940.678139608
2021-04-23,0.0,0.0,0.0,0.0,11281940.678139608
2021-04-26,0.0,0.0,0.0,0.0,11281940.678139608
2021-04-27,0.0,0.0,0.0,0.0,11281940.678139608
2021-04-28,0.11776941835885599,0.11776941835885599,1328667.591623619,1328667.591623619,11281940.678139608
2021-04-29,0.11736654024624539,0.11736654024624539,1323517.9489075341,1323517.9489075341,11276791.035423523
2021-04-30,0.1167445094007004,0.1167445094007004,1315576.292232364,1315576.292232364,11268849.378748354
2021-05-03,0.11678998602977593,0.11678998602977593,1316156.5271427468,1316156.5271427468,11269429.613658736
2021-05-04,0.11723906187325983,0.11723906187325983,1321889.4820014832,1321889.4820014832,11275162.568517473
2021-05-05,0.11609569187579724,0.11609569187579724,1307304.5518468667,1307304.5518468667,11260577.638362857
2021-05-06,0.11709390423841821,0.11709390423841821,1320035.744736832,1320035.744736832,11273308.83125282
2021-05-07,0.11727556969136918,0.11727556969136918,1322355.80146662,1322355.80146662,11275628.887982609
2021-05-10,0.11504739036432646,0.11504739036432646,1293965.4414472831,1293965.4414472831,11247238.527963273
2021-05-11,0.11277608782823284,0.11277608782823284,1265172.392655258,1265172.392655258,11218445.479171246
2021-05-12,0.11286138193746892,0.11286138193746892,1266250.9922051788,1266250.9922051788,11219524.078721168
2021-05-13,0.11269612257268348,0.11269612257268348,1264161.3682673005,1264161.3682673005,11217434.45478329
2021-05-14,0.11267202172137976,0.11267202172137976,1263856.6898097042,1263856.6898097042,11217129.776325693
2021-05-17,0.11273844460743418,0.11273844460743418,1264696.4355740305,1264696.4355740305,11217969.52209002
2021-05-18,0.11310975458975189,0.11310975458975189,1269393.0077670882,1269393.0077670882,11222666.094283078
2021-05-19,0.11435679593277662,0.11435679593277662,1285195.2275936073,1285195.2275936073,11238468.314109597
2021-05-20,0.11311362047325356,0.11311362047325356,1269441.9266824084,1269441.9266824084,11222715.013198398
2021-05-21,0.1118096969488609,0.1118096969488609,1252966.2208984178,1252966.2208984178,11206239.307414407
2021-05-24,0.11061174260912582,0.11061174260912582,1237872.0672496958,1237872.0672496958,11191145.153765686
2021-05-25,0.1110519566835287,0.1110519566835287,1243414.0104964501,1243414.0104964501,11196687.09701244
2021-05-26,0.11263526422498331,0.11263526422498331,1263392.0402797996,1263392.0402797996,11216665.12679579
2021-05-27,0.11221854642492865,0.11221854642492865,1258127.0237638932,1258127.0237638932,11211400.110279882
2021-05-28,0.10935974581885212,0.10935974581885212,1222140.3756421974,1222140.3756421974,11175413.462158186
2021-05-31,0.10747985626226436,0.10747985626226436,1198601.9230868514,1198601.9230868514,11151875.009602841
2021-06-01,0.10661988885973678,0.10661988885973678,1187867.1318532745,1187867.1318532745,11141140.218369264
2021-06-02,0.10607885591147366,0.10607885591147366,1181124.1165669505,1181124.1165669505,11134397.20308294
2021-06-03,0.10570953901958975,0.10570953901958975,1176525.922638397,1176525.922638397,11129799.009154387
2021-06-04,0.10584792106362319,0.10584792106362319,1178248.408525138,1178248.408525138,11131521.495041126
2021-06-07,0.10558878576668235,0.10558878576668235,1175023.3034704195,1175023.3034704195,11128296.389986409
2021-06-08,0.10687931706011829,0.10687931706011829,1191103.3417096352,1191103.3417096352,11144376.428225625
2021-06-09,0.10620230898851604,0.10620230898851604,1182662.02118402,1182662.02118402,11135935.107700009
2021-06-10,0.10531824357122636,0.10531824357122636,1171658.2256476087,1171658.2256476087,11124931.312163599
2021-06-11,0.10595563677221466,0.10595563677221466,1179589.5497199784,1179589.5497199784,11132862.636235967
2021-06-14,0.10431602819142795,0.10431602819142795,1159210.1104516452,1159210.1104516452,11112483.196967635
2021-06-15,0.10484758120479885,0.10484758120479885,1165808.8458238088,1165808.8458238088,11119081.932339799
2021-06-16,0.10505712139588505,0.10505712139588505,1168412.2461172885,1168412.2461172885,11121685.332633277
2021-06-17,0.10498481276006083,0.10498481276006083,1167513.72070014,1167513.72070014,11120786.80721613
2021-06-18,0.1068846360414272,0.1068846360414272,1191169.7124522214,1191169.7124522214,11144442.79896821
2021-06-21,0.10626891032739724,0.10626891032739724,1183491.877274333,1183491.877274333,11136764.963790322
2021-06-22,0.0,0.0,0.0,0.0,11167603.54835241
2021-06-23,0.0,0.0,0.0,0.0,11167603.54835241
2021-06-24,0.0,0.0,0.0,0.0,11167603.54835241
2021-06-25,0.0,0.0,0.0,0.0,11167603.54835241
2021-06-28,0.0,0.0,0.0,0.0,11167603.54835241
2021-06-29,0.0,0.0,0.0,0.0,11167603.54835241
2021-06-30,0.0,0.0,0.0,0.0,11167603.54835241
2021-07-01,0.0,0.0,0.0,0.0,11167603.54835241
2021-07-02,0.0,0.0,0.0,0.0,11167603.54835241
2021-07-05,0.0,0.0,0.0,0.0,11167603.54835241
2021-07-06,0.12223943743406243,-0.12223943743406243,1365121.5752372378,-1365121.5752372378,11167603.54835241
2021-07-07,0.12476967519619915,-0.12476967519619915,1390243.7783280034,-1390243.7783280034,11142481.345261643
2021-07-08,0.1258063263575831,-0.1258063263575831,1400503.861218669,-1400503.861218669,11132221.262370978
2021-07-09,0.128292192822447,-0.128292192822447,1425030.5004098413,-1425030.5004098413,11107694.623179805
2021-07-12,0.1252118370729449,-0.1252118370729449,1394622.3142631045,-1394622.3142631045,11138102.80932654
2021-07-13,0.12481594626408928,-0.12481594626408928,1390702.1417718213,-1390702.1417718213,11142022.981817825
2021-07-14,0.1235033851725281,-0.1235033851725281,1377685.1931446763,-1377685.1931446763,11155039.93044497
2021-07-15,0.1238411737324187,-0.1238411737324187,1381038.0200046434,-1381038.0200046434,11151687.103585003
2021-07-16,0.12302892527621337,-0.12302892527621337,1372972.385691846,-1372972.385691846,11159752.7378978
2021-07-19,0.1228916888474354,-0.1228916888474354,1371608.4744375322,-1371608.4744375322,11161116.649152113
2021-07-20,0.12619480514046794,-0.12619480514046794,1404343.900035285,-1404343.900035285,11128381.223554362
2021-07-21,0.12604757386575507,-0.12604757386575507,1402888.858711045,-1402888.858711045,11129836.2648786
2021-07-22,0.1268974631391898,-0.1268974631391898,1411282.8153628372,-1411282.8153628372,11121442.308226809
2021-07-23,0.1266421742982238,-0.1266421742982238,1408762.778228149,-1408762.778228149,11123962.345361497
2021-07-26,0.12691481434296797,-0.12691481434296797,1411454.0531612418,-1411454.0531612418,11121271.070428405
2021-07-27,0.12706826588483477,-0.12706826588483477,1412968.2260334021,-1412968.2260334021,11119756.897556243
2021-07-28,0.12798562607372233,-0.12798562607372233,1422011.6234421376,-1422011.6234421376,11110713.500147508
2021-07-29,0.13016926693175027,-0.13016926693175027,1443479.034272227,-1443479.034272227,11089246.089317419
2021-07-30,0.13326502862099737,-0.13326502862099737,1473771.7392785004,-1473771.7392785004,11058953.384311145
2021-08-02,0.13397930779520906,-0.13397930779520906,1480737.6336618378,-1480737.6336618378,11051987.489927808
2021-08-03,0.13521237970578295,-0.13521237970578295,1492742.3435940675,-1492742.3435940675,11039982.77999558
2021-08-04,0.13326195221491213,-0.13326195221491213,1473741.7181245906,-1473741.7181245906,11058983.405465055
2021-08-05,0.1332537187133376,-0.1332537187133376,1473661.3705768366,-1473661.3705768366,11059063.75301281
2021-08-06,0.1351231675079408,-0.1351231675079408,1491874.683452741,-1491874.683452741,11040850.440136906
2021-08-09,0.13688314568273294,-0.13688314568273294,1508966.7266232076,-1508966.7266232076,11023758.396966439
2021-08-10,0.1374351784400928,-0.1374351784400928,1514316.9002943719,-1514316.9002943719,11018408.223295275
2021-08-11,0.13926784708689077,-0.13926784708689077,1532041.5217168827,-1532041.5217168827,11000683.601872763
2021-08-12,0.14036574176177455,-0.14036574176177455,1542632.5027541756,-1542632.5027541756,10990092.62083547
2021-08-13,0.1428558951913164,-0.1428558951913164,1566578.6686232984,-1566578.6686232984,10966146.454966348
2021-08-16,0.14358816515207876,-0.14358816515207876,1573600.5842735225,-1573600.5842735225,10959124.539316123
2021-08-17,0.14305260549670157,-0.14305260549670157,1568465.855623863,-1568465.855623863,10964259.267965782
2021-08-18,0.14387777718464484,-0.14387777718464484,1576375.2638732854,-1576375.2638732854,10956349.859716361
2021-08-19,0.1383761662808087,-0.1383761662808087,1523424.7755901443,-1523424.7755901443,11009300.347999502
2021-08-20,0.13926061178965532,-0.13926061178965532,1531971.6577938884,-1531971.6577938884,11000753.465795757
2021-08-23,0.0,0.0,0.0,0.0,13795153.689958273
2021-08-24,0.0,0.0,0.0,0.0,13795153.689958273
2021-08-25,0.0,0.0,0.0,0.0,13795153.689958273
2021-08-26,0.0,0.0,0.0,0.0,13795153.689958273
2021-08-27,0.0,0.0,0.0,0.0,13795153.689958273
2021-08-30,0.10206933427643972,0.10206933427643972,1408062.1533752116,1408062.1533752116,13795153.689958273
2021-08-31,0.10367946340592768,0.10367946340592768,1432843.4429865915,1432843.4429865915,13819934.979569651
2021-09-01,0.10323347297126681,0.10323347297126681,1425970.351024802,1425970.351024802,13813061.887607863
2021-09-02,0.10584651682996268,0.10584651682996268,1466337.1753056126,1466337.1753056126,13853428.711888673
2021-09-03,0.10593901506417164,0.10593901506417164,1467770.4306597551,1467770.4306597551,13854861.967242815
2021-09-06,0.10649880043564744,0.10649880043564744,1476450.6082094447,1476450.6082094447,13863542.144792505
2021-09-07,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-08,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-09,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-10,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-13,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-14,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-15,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-16,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-17,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-20,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-21,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-22,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-23,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-24,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-27,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-28,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-29,0.0,0.0,0.0,0.0,13893974.813162267
2021-09-30,0.0,0.0,0.0,0.0,13893974.813162267
2021-10-01,0.12376891689367694,0.12376891689367694,1719642.2139731213,1719642.2139731213,13893974.813162267
2021-10-04,0.1244565801498174,0.1244565801498174,1730554.7235576117,1730554.7235576117,13904887.322746757
2021-10-05,0.12517321530352463,0.12517321530352463,1741945.2425016281,1741945.2425016281,13916277.841690773
2021-10-06,0.1232836198370432,0.1232836198370432,1711951.3515296504,1711951.3515296504,13886283.950718796
2021-10-07,0.12368992042108126,0.12368992042108126,1718389.71782347,1718389.71782347,13892722.317012616
2021-10-08,0.12475902067968632,0.12475902067968632,1735359.5734092777,1735359.5734092777,13909692.172598423
2021-10-11,0.0,0.0,0.0,0.0,13919250.098610887
2021-10-12,0.0,0.0,0.0,0.0,13919250.098610887
2021-10-13,0.0,0.0,0.0,0.0,13919250.098610887
2021-10-14,0.0,0.0,0.0,0.0,13919250.098610887
2021-10-15,0.0,0.0,0.0,0.0,13919250.098610887
2021-10-18,0.0,0.0,0.0,0.0,13919250.098610887
2021-10-19,0.0,0.0,0.0,0.0,13919250.098610887
2021-10-20,0.15294187391294492,-0.15294187391294492,2128836.1935444926,-2128836.1935444926,13919250.098610887
2021-10-21,0.1569742439459584,-0.1569742439459584,2177348.5673275343,-2177348.5673275343,13870737.724827845
2021-10-22,0.16005521533837413,-0.16005521533837413,2214187.629431514,-2214187.629431514,13833898.662723865
2021-10-25,0.15999640457615064,-0.15999640457615064,2213486.2633568714,-2213486.2633568714,13834600.028798508
2021-10-26,0.1609709213838775,-0.1609709213838775,2225099.000599396,-2225099.000599396,13822987.291555984
2021-10-27,0.1628904004616678,-0.1628904004616678,2247915.368236595,-2247915.368236595,13800170.923918784
2021-10-28,0.16335602908774707,-0.16335602908774707,2253438.83179057,-2253438.83179057,13794647.46036481
2021-10-29,0.16384511060096177,-0.16384511060096177,2259235.7432461632,-2259235.7432461632,13788850.548909217
2021-11-01,0.16593586915301592,-0.16593586915301592,2283961.9378601694,-2283961.9378601694,13764124.354295209
