,gross_leverage,net_leverage,gross_exposure,net_exposure,equity
2020-08-03,0.14394527836299958,0.14394527836299958,1232176.0303861147,1232176.0303861147,8560030.897844575
2020-08-04,0.14429001112548817,0.14429001112548817,1235624.538802246,1235624.538802246,8563479.406260706
2020-08-05,0.14665945141364845,0.14665945141364845,1259402.44686678,1259402.44686678,8587257.314325241
2020-08-06,0.14708064565391935,0.14708064565391935,1263643.0627023662,1263643.0627023662,8591497.930160828
2020-08-07,0.0,0.0,0.0,0.0,8595423.36170122
2020-08-10,0.0,0.0,0.0,0.0,8595423.36170122
2020-08-11,0.0,0.0,0.0,0.0,8595423.36170122
2020-08-12,0.0,0.0,0.0,0.0,8595423.36170122
2020-08-13,0.1031118728323802,-0.1031118728323802,886290.2006122061,-886290.2006122061,8595423.36170122
2020-08-14,0.10263868519520665,-0.10263868519520665,882601.5507166061,-882601.5507166061,8599112.01159682
2020-08-17,0.10224529906813323,-0.10224529906813323,879532.5683645178,-879532.5683645178,8602180.993948909
2020-08-18,0.10181433726515246,-0.10181433726515246,876167.9257878737,-876167.9257878737,8605545.636525553
2020-08-19,0.10252674750541017,-0.10252674750541017,881728.4973099136,-881728.4973099136,8599985.065003512
2020-08-20,0.10389158041987487,-0.10389158041987487,892361.3736619165,-892361.3736619165,8589352.18865151
2020-08-21,0.10347153488875797,-0.10347153488875797,889091.7659847272,-889091.7659847272,8592621.7963287
2020-08-24,0.10308433114890901,-0.10308433114890901,886075.5910643738,-886075.5910643738,8595637.971249053
2020-08-25,0.10337047615390398,-0.10337047615390398,888304.7597102411,-888304.7597102411,8593408.802603185
2020-08-26,0.10314649747342548,-0.10314649747342548,886559.9865828027,-886559.9865828027,8595153.575730624
2020-08-27,0.10401713352339,-0.10401713352339,893338.1880533998,-893338.1880533998,8588375.374260027
2020-08-28,0.10197076187844857,-0.10197076187844857,877389.48192617,-877389.48192617,8604324.080387257
2020-08-31,0.0,0.0,0.0,0.0,10382688.07373375
2020-09-01,0.0,0.0,0.0,0.0,10382688.07373375
2020-09-02,0.17024509587458092,0.17024509587458092,1767601.7265486703,1767601.7265486703,10382688.07373375
2020-09-03,0.16915886092604734,0.16915886092604734,1754027.4845967337,1754027.4845967337,10369113.831781814
2020-09-04,0.16813239315154802,0.16813239315154802,1741232.7067849585,1741232.7067849585,10356319.053970039
2020-09-07,0.16790749504119562,0.16790749504119562,1738433.5990276309,1738433.5990276309,10353519.946212713
2020-09-08,0.16915515635118408,0.16915515635118408,1753981.2507436273,1753981.2507436273,10369067.597928708
2020-09-09,0.16887980513324755,0.16887980513324755,1750545.9649575402,1750545.9649575402,10365632.312142622
2020-09-10,0.16772548833722847,0.16772548833722847,1736169.4301585115,1736169.4301585115,10351255.777343592
2020-09-11,0.16766189402843917,0.16766189402843917,1735378.548482497,1735378.548482497,10350464.895667577
2020-09-14,0.16883647259445705,0.16883647259445705,1750005.5548583916,1750005.5548583916,10365091.902043473
2020-09-15,0.1677436477589037,0.1677436477589037,1736395.2894361522,1736395.2894361522,10351481.636621233
2020-09-16,0.166729136050965,0.166729136050965,1723792.3054975383,1723792.3054975383,10338878.65268262
2020-09-17,0.16735085690280802,0.16735085690280802,1731512.1194147633,1731512.1194147633,10346598.466599844
2020-09-18,0.16710404367766257,0.16710404367766257,1728446.097401519,1728446.097401519,10343532.4445866
2020-09-21,0.16782622417841003,0.16782622417841003,1737422.464666823,1737422.464666823,10352508.811851904
2020-09-22,0.16781097738019984,0.16781097738019984,1737232.7930795597,1737232.7930795597,10352319.140264641
2020-09-23,0.16859634094138315,0.16859634094138315,1747011.8385984474,1747011.8385984474,10362098.185783528
2020-09-24,0.16743881550567088,0.16743881550567088,1732605.2190721275,1732605.2190721275,10347691.566257209
2020-09-25,0.16742533884071795,0.16742533884071795,1732437.7237365372,1732437.7237365372,10347524.070921618
2020-09-28,0.16719051897662676,0.16719051897662676,1729520.1246320836,1729520.1246320836,10344606.471817164
2020-09-29,0.16584051566163371,0.16584051566163371,1712778.4184098875,1712778.4184098875,10327864.765594969
2020-09-30,0.16411743962546754,0.16411743962546754,1691488.7096326307,1691488.7096326307,10306575.056817712
2020-10-01,0.16487141140151032,0.16487141140151032,1700793.7038653723,1700793.7038653723,10315880.051050453
2020-10-02,0.16448519726863872,0.16448519726863872,1696025.2202242694,1696025.2202242694,10311111.56740935
2020-10-05,0.16336434470966116,0.16336434470966116,1682211.278978575,1682211.278978575,10297297.626163656
2020-10-06,0.16325920879273292,0.16325920879273292,1680917.4304663644,1680917.4304663644,10296003.777651446
2020-10-07,0.16449570777359954,0.16449570777359954,1696154.9322919266,1696154.9322919266,10311241.279477008
2020-10-08,0.16200337416948252,0.16200337416948252,1665487.6809583907,1665487.6809583907,10280574.028143471
2020-10-09,0.16038449613328146,0.16038449613328146,1645665.5178169843,1645665.5178169843,10260751.865002066
2020-10-12,0.15939277052869527,0.15939277052869527,1633560.1611295003,1633560.1611295003,10248646.508314582
2020-10-13,0.16096524187895464,0.16096524187895464,1652767.5930711161,1652767.5930711161,10267853.940256197
2020-10-14,0.16127079519975343,0.16127079519975343,1656508.2245538,1656508.2245538,10271594.57173888
2020-10-15,0.1621028367972176,0.1621028367972176,1666708.0370502477,1666708.0370502477,10281794.384235328
2020-10-16,0.16086774849284777,0.16086774849284777,1651574.6370777213,1651574.6370777213,10266660.984262802
2020-10-19,0.15966241453390417,0.15966241453390417,1636848.7039011999,1636848.7039011999,10251935.05108628
2020-10-20,0.16014366729849555,0.16014366729849555,1642723.2468362711,1642723.2468362711,10257809.594021352
2020-10-21,0.16020637932871262,0.16020637932871262,1643489.254161627,1643489.254161627,10258575.601346709
2020-10-22,0.16079788056173944,0.16079788056173944,1650719.8842765235,1650719.8842765235,10265806.231461605
2020-10-23,0.160595386249475,0.160595386249475,1648243.405902892,1648243.405902892,10263329.753087973
2020-10-26,0.16089557306048477,0.16089557306048477,1651915.0779022381,1651915.0779022381,10267001.42508732
2020-10-27,0.1610664252936104,0.1610664252936104,1654005.9944823666,1654005.9944823666,10269092.341667447
2020-10-28,0.0,0.0,0.0,0.0,10279415.881000947
2020-10-29,0.0,0.0,0.0,0.0,10279415.881000947
2020-10-30,0.0,0.0,0.0,0.0,10279415.881000947
2020-11-02,0.12213672157931252,0.12213672157931252,1255494.1554557763,1255494.1554557763,10279415.881000947
2020-11-03,0.12299857869291249,0.12299857869291249,1265596.0634863118,1265596.0634863118,10289517.789031483
2020-11-04,0.0,0.0,0.0,0.0,10301600.543708777
2020-11-05,0.0,0.0,0.0,0.0,10301600.543708777
2020-11-06,0.1528466917701174,0.1528466917701174,1574565.5630431292,1574565.5630431292,10301600.543708777
2020-11-09,0.15294930784658495,0.15294930784658495,1575813.5519048632,1575813.5519048632,10302848.532570511
2020-11-10,0.15391656720260682,0.15391656720260682,1587591.9726261578,1587591.9726261578,10314626.953291805
2020-11-11,0.0,0.0,0.0,0.0,10337622.678014431
2020-11-12,0.0,0.0,0.0,0.0,10337622.678014431
2020-11-13,0.0,0.0,0.0,0.0,10337622.678014431
2020-11-16,0.0,0.0,0.0,0.0,10337622.678014431
2020-11-17,0.0,0.0,0.0,0.0,10337622.678014431
2020-11-18,0.0,0.0,0.0,0.0,10337622.678014431
2020-11-19,0.0,0.0,0.0,0.0,10337622.678014431
2020-11-20,0.0,0.0,0.0,0.0,10337622.678014431
2020-11-23,0.11745623419825862,-0.11745623419825862,1214218.2303220925,-1214218.2303220925,10337622.678014431
2020-11-24,0.1186558288081853,-0.1186558288081853,1225303.817260136,-1225303.817260136,10326537.091076389
2020-11-25,0.11768243658597789,-0.11768243658597789,1216310.412194656,-1216310.412194656,10335530.496141868
2020-11-26,0.11858594685981315,-0.11858594685981315,1224658.6826293212,-1224658.6826293212,10327182.225707203
2020-11-27,0.11926686493885061,-0.11926686493885061,1230941.3354114909,-1230941.3354114909,10320899.572925033
2020-11-30,0.11974051133760859,-0.11974051133760859,1235307.0405593908,-1235307.0405593908,10316533.867777133
2020-12-01,0.1210892807062122,-0.1210892807062122,1247718.741492125,-1247718.741492125,10304122.1668444
2020-12-02,0.12178148718763146,-0.12178148718763146,1254077.0030882468,-1254077.0030882468,10297763.905248277
2020-12-03,0.12259323275447646,-0.12259323275447646,1261523.3014932275,-1261523.3014932275,10290317.606843296
2020-12-04,0.12329668299688054,-0.12329668299688054,1267967.4818460408,-1267967.4818460408,10283873.426490484
2020-12-07,0.12367491898990608,-0.12367491898990608,1271429.0978453674,-1271429.0978453674,10280411.810491156
2020-12-08,0.12170948970088433,-0.12170948970088433,1253416.0359420287,-1253416.0359420287,10298424.872394495
2020-12-09,0.12180085709270548,-0.12180085709270548,1254254.812463287,-1254254.812463287,10297586.095873237
2020-12-10,0.12119456741292788,-0.12119456741292788,1248686.3586391169,-1248686.3586391169,10303154.549697407
2020-12-11,0.11981210641380095,-0.11981210641380095,1235966.6271311685,-1235966.6271311685,10315874.281205356
2020-12-14,0.12163241397138252,-0.12163241397138252,1252708.3543523457,-1252708.3543523457,10299132.553984178
2020-12-15,0.12353580091626802,-0.12353580091626802,1270156.1601373611,-1270156.1601373611,10281684.748199163
2020-12-16,0.12505533344232883,-0.12505533344232883,1284042.9032451771,-1284042.9032451771,10267798.005091347
2020-12-17,0.12534295672008858,-0.12534295672008858,1286667.2211919539,-1286667.2211919539,10265173.68714457
2020-12-18,0.12687739633264192,-0.12687739633264192,1300645.0409499474,-1300645.0409499474,10251195.867386576
2020-12-21,0.12689118362004087,-0.12689118362004087,1300770.4622733733,-1300770.4622733733,10251070.44606315
2020-12-22,0.12712340776168632,-0.12712340776168632,1302882.5167466379,-1302882.5167466379,10248958.391589886
2020-12-23,0.1258768407028209,-0.1258768407028209,1291534.9044175104,-1291534.9044175104,10260306.003919013
2020-12-24,0.12632783542529777,-0.12632783542529777,1295643.2498860552,-1295643.2498860552,10256197.65845047
2020-12-25,0.12639659307501958,-0.12639659307501958,1296269.3100591886,-1296269.3100591886,10255571.598277336
2020-12-28,0.12492253210546446,-0.12492253210546446,1282830.7510633045,-1282830.7510633045,10269010.15727322
2020-12-29,0.12486498974252996,-0.12486498974252996,1282305.4408128867,-1282305.4408128867,10269535.467523638
2020-12-30,0.12477543730986054,-0.12477543730986054,1281487.8003728525,-1281487.8003728525,10270353.107963672
2020-12-31,0.12681191953114337,-0.12681191953114337,1300049.3643287676,-1300049.3643287676,10251791.544007756
2021-01-01,0.12783873533007403,-0.12783873533007403,1309382.8808989802,-1309382.8808989802,10242458.027437543
2021-01-04,0.12785193785159787,-0.12785193785159787,1309502.7780840858,-1309502.7780840858,10242338.130252438
2021-01-05,0.12813929401183866,-0.12813929401183866,1312111.6748511957,-1312111.6748511957,10239729.233485328
2021-01-06,0.12819043574124733,-0.12819043574124733,1312575.8495552943,-1312575.8495552943,10239265.058781229
2021-01-07,0.12795590635716578,-0.12795590635716578,1310446.8580635618,-1310446.8580635618,10241394.050272962
2021-01-08,0.12671287162284572,-0.12671287162284572,1299148.1422567458,-1299148.1422567458,10252692.766079778
2021-01-11,0.12654047797012022,-0.12654047797012022,1297579.180296851,-1297579.180296851,10254261.728039673
2021-01-12,0.0,0.0,0.0,0.0,12690420.09307525
2021-01-13,0.12108886061100949,0.12108886061100949,1536668.509745543,1536668.509745543,12690420.09307525
2021-01-14,0.12152479532220332,0.12152479532220332,1542966.006349596,1542966.006349596,12696717.589679303
2021-01-15,0.12185935181489083,0.12185935181489083,1547803.237508666,1547803.237508666,12701554.820838373
2021-01-18,0.12033804085682022,0.12033804085682022,1525836.828329966,1525836.828329966,12679588.411659673
2021-01-19,0.12023418354354362,0.12023418354354362,1524339.9891015538,1524339.9891015538,12678091.57243126
2021-01-20,0.12107932148291632,0.12107932148291632,1536530.7777001117,1536530.7777001117,12690282.361029819
2021-01-21,0.1219839941380418,0.1219839941380418,1549606.3382379566,1549606.3382379566,12703357.921567664
2021-01-22,0.0,0.0,0.0,0.0,12716127.393668901
2021-01-25,0.0,0.0,0.0,0.0,12716127.393668901
2021-01-26,0.0,0.0,0.0,0.0,12716127.393668901
2021-01-27,0.0,0.0,0.0,0.0,12716127.393668901
2021-01-28,0.0,0.0,0.0,0.0,12716127.393668901
2021-01-29,0.0,0.0,0.0,0.0,12716127.393668901
2021-02-01,0.0,0.0,0.0,0.0,12716127.393668901
2021-02-02,0.14854593152319537,-0.14854593152319537,1888928.9890601693,-1888928.9890601693,12716127.393668901
2021-02-03,0.148445864160665,-0.148445864160665,1887820.9966248318,-1887820.9966248318,12717235.38610424
2021-02-04,0.1460922676071423,-0.1460922676071423,1861705.0876172932,-1861705.0876172932,12743351.295111777
2021-02-05,0.14561941131786033,-0.14561941131786033,1856445.2484884402,-1856445.2484884402,12748611.134240631
2021-02-08,0.14622251310136017,-0.14622251310136017,1863153.1171826285,-1863153.1171826285,12741903.265546441
2021-02-09,0.14598389801180747,-0.14598389801180747,1860500.0167384993,-1860500.0167384993,12744556.365990572
2021-02-10,0.1449948409979292,-0.1449948409979292,1849491.1524089763,-1849491.1524089763,12755565.230320094
2021-02-11,0.14566640827774857,-0.14566640827774857,1856968.2156992946,-1856968.2156992946,12748088.167029776
2021-02-12,0.14482679494607467,-0.14482679494607467,1847618.7972321138,-1847618.7972321138,12757437.585496956
2021-02-15,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-16,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-17,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-18,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-19,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-22,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-23,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-24,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-25,0.0,0.0,0.0,0.0,16547333.677053206
2021-02-26,0.18306259819307136,0.18306259819307136,3029197.896089069,3029197.896089069,16547333.677053206
2021-03-01,0.17989243003447086,0.17989243003447086,2965233.3233258436,2965233.3233258436,16483369.104289979
2021-03-02,0.18009158265188713,0.18009158265188713,2969237.070612126,2969237.070612126,16487372.851576261
2021-03-03,0.18029411247915914,0.18029411247915914,2973310.708274896,2973310.708274896,16491446.489239031
2021-03-04,0.18023333073604048,0.18023333073604048,2972087.947089614,2972087.947089614,16490223.72805375
2021-03-05,0.18254529226440738,0.18254529226440738,3018726.3265529014,3018726.3265529014,16536862.107517038
2021-03-08,0.1779540106209702,0.1779540106209702,2926364.837761199,2926364.837761199,16444500.618725335
2021-03-09,0.1787968926267918,0.1787968926267918,2943243.4559030402,2943243.4559030402,16461379.236867176
2021-03-10,0.18171328019063024,0.18171328019063024,3001912.086992656,3001912.086992656,16520047.867956791
2021-03-11,0.1798570779283388,0.1798570779283388,2964522.8108062493,2964522.8108062493,16482658.591770384
2021-03-12,0.17933288771604303,0.17933288771604303,2953994.7316653985,2953994.7316653985,16472130.512629535
2021-03-15,0.1781534446981258,0.1781534446981258,2930355.3561663968,2930355.3561663968,16448491.137130532
2021-03-16,0.17673297407334723,0.17673297407334723,2901975.0157101206,2901975.0157101206,16420110.796674257
2021-03-17,0.1763092248181552,0.1763092248181552,2893527.6590929176,2893527.6590929176,16411663.440057054
2021-03-18,0.1789575846501644,0.1789575846501644,2946465.2289657006,2946465.2289657006,16464601.009929836
2021-03-19,0.0,0.0,0.0,0.0,16533301.71412754
2021-03-22,0.0,0.0,0.0,0.0,16533301.71412754
2021-03-23,0.0,0.0,0.0,0.0,16533301.71412754
2021-03-24,0.11349225820705373,-0.11349225820705373,1876401.7471548868,-1876401.7471548868,16533301.71412754
2021-03-25,0.11631613178827512,-0.11631613178827512,1918224.983952599,-1918224.983952599,16491478.47732983
2021-03-26,0.11630060550595435,-0.11630060550595435,1917995.6090427737,-1917995.6090427737,16491707.852239655
2021-03-29,0.11663513942511394,-0.11663513942511394,1922936.3774877694,-1922936.3774877694,16486767.083794659
2021-03-30,0.11733890171775212,-0.11733890171775212,1933320.6619544115,-1933320.6619544115,16476382.799328016
2021-03-31,0.12259767547187404,-0.12259767547187404,2010503.762651241,-2010503.762651241,16399199.698631188
2021-04-01,0.12415206830003035,-0.12415206830003035,2033179.3410875313,-2033179.3410875313,16376524.120194897
2021-04-02,0.12311198011975402,-0.12311198011975402,2018013.4186568859,-2018013.4186568859,16391690.042625543
2021-04-05,0.12487185615443226,-0.12487185615443226,2043658.4219664272,-2043658.4219664272,16366045.039316
2021-04-06,0.12440340272729813,-0.12440340272729813,2036839.9350526533,-2036839.9350526533,16372863.526229775
2021-04-07,0.12372328202856799,-0.12372328202856799,2026930.4461600047,-2026930.4461600047,16382773.015122423
2021-04-08,0.12539055357326115,-0.12539055357326115,2051201.6035680296,-2051201.6035680296,16358501.8577144
2021-04-09,0.12558447249631013,-0.12558447249631013,2054019.893212615,-2054019.893212615,16355683.568069814
2021-04-12,0.12620004016788391,-0.12620004016788391,2062959.7171265737,-2062959.7171265737,16346743.744155854
2021-04-13,0.12636614015266842,-0.12636614015266842,2065370.2955258964,-2065370.2955258964,16344333.165756531
2021-04-14,0.1270856329363685,-0.1270856329363685,2075803.9568409773,-2075803.9568409773,16333899.504441451
2021-04-15,0.12796266821566601,-0.12796266821566601,2088504.2052778844,-2088504.2052778844,16321199.256004544
2021-04-16,0.12479644755510674,-0.12479644755510674,2042561.2096347243,-2042561.2096347243,16367142.251647703
2021-04-19,0.12606675833148642,-0.12606675833148642,2061024.9081916502,-2061024.9081916502,16348678.553090777
2021-04-20,0.12454611466633025,-0.12454611466633025,2038917.7538907274,-2038917.7538907274,16370785.707391702
2021-04-21,0.0,0.0,0.0,0.0,20156569.39113123
2021-04-22,0.0,0.0,0.0,0.0,20156569.39113123
2021-04-23,0.0,0.0,0.0,0.0,20156569.39113123
2021-04-26,0.0,0.0,0.0,0.0,20156569.39113123
2021-04-27,0.0,0.0,0.0,0.0,20156569.39113123
2021-04-28,0.11777005309266772,0.11777005309266772,2373840.247359566,2373840.247359566,20156569.39113123
2021-04-29,0.117367173097559,0.117367173097559,2364639.730077417,2364639.730077417,20147368.87384908
2021-04-30,0.11674513934160273,0.11674513934160273,2350450.9108685483,2350450.9108685483,20133180.05464021
2021-05-03,0.11679061618361838,0.11679061618361838,2351487.5772190136,2351487.5772190136,20134216.720990676
2021-05-04,0.11723969412850183,0.11723969412850183,2361730.2587337582,2361730.2587337582,20144459.40250542
2021-05-05,0.11609631877591921,0.11609631877591921,2335672.3534877603,2335672.3534877603,20118401.497259423
2021-05-06,0.117094535814681,0.117094535814681,2358418.3121230328,2358418.3121230328,20141147.455894697
2021-05-07,0.11727620211733708,0.11727620211733708,2362563.4000863796,2362563.4000863796,20145292.543858044
2021-05-10,0.11504801234055792,0.11504801234055792,2311840.2698799935,2311840.2698799935,20094569.413651656
2021-05-11,0.11277669909005487,0.11277669909005487,2260397.6829623934,2260397.6829623934,20043126.82673406
2021-05-12,0.11286199360278773,0.11286199360278773,2262324.7436045944,2262324.7436045944,20045053.887376256
2021-05-13,0.11269673345613704,0.11269673345613704,2258591.3542776825,2258591.3542776825,20041320.498049345
2021-05-14,0.11267263249078088,0.11267263249078088,2258047.0059472905,2258047.0059472905,20040776.149718955
2021-05-17,0.11273905569115099,0.11273905569115099,2259547.322734932,2259547.322734932,20042276.466506597
2021-05-18,0.11311036742952899,0.11311036742952899,2267938.3696505013,2267938.3696505013,20050667.513422165
2021-05-19,0.11435741465793771,0.11435741465793771,2296171.123770721,2296171.123770721,20078900.267542385
2021-05-20,0.11311423333130495,0.11311423333130495,2268025.7697577784,2268025.7697577784,20050754.91352944
2021-05-21,0.11181030363281512,0.11181030363281512,2238589.7439675364,2238589.7439675364,20021318.8877392
2021-05-24,0.11061234360243867,0.11061234360243867,2211622.043651026,2211622.043651026,19994351.18742269
2021-05-25,0.11105255977002786,0.11105255977002786,2221523.457677127,2221523.457677127,20004252.60144879
2021-05-26,0.11263587482042339,0.11263587482042339,2257216.8481546585,2257216.8481546585,20039945.99192632
2021-05-27,0.11221915504702683,0.11221915504702683,2247810.200331482,2247810.200331482,20030539.344103146
2021-05-28,0.10936034084606705,0.10936034084606705,2183515.297515001,2183515.297515001,19966244.441286664
2021-05-31,0.1074804422953372,0.1074804422953372,2141460.741214608,2141460.741214608,19924189.88498627
2021-06-01,0.10662047076398798,0.10662047076398798,2122281.6179802343,2122281.6179802343,19905010.761751898
2021-06-02,0.10607943521352073,0.10607943521352073,2110234.330023375,2110234.330023375,19892963.473795038
2021-06-03,0.10571011654328082,0.10571011654328082,2102019.0488788816,2102019.0488788816,19884748.192650545
2021-06-04,0.10584849925385467,0.10584849925385467,2105096.4975569653,2105096.4975569653,19887825.64132863
2021-06-07,0.10558936270855385,0.10558936270855385,2099334.4211511593,2099334.4211511593,19882063.564922825
2021-06-08,0.1068799002108717,0.1068799002108717,2128063.5345817697,2128063.5345817697,19910792.678353433
2021-06-09,0.10620288888464982,0.10620288888464982,2112981.9998691776,2112981.9998691776,19895711.143640842
2021-06-10,0.1053188192089108,0.1053188192089108,2093322.2648965435,2093322.2648965435,19876051.408668205
2021-06-11,0.10595621548111508,0.10595621548111508,2107492.6235449663,2107492.6235449663,19890221.76731663
2021-06-14,0.1043165989899981,0.1043165989899981,2071082.061972773,2071082.061972773,19853811.205744438
2021-06-15,0.10484815457145728,0.10484815457145728,2082871.5747951455,2082871.5747951455,19865600.71856681
2021-06-16,0.1050576957739448,0.1050576957739448,2087522.8934813323,2087522.8934813323,19870252.037252996
2021-06-17,0.1049853867891644,0.1049853867891644,2085917.5590756845,2085917.5590756845,19868646.702847347
2021-06-18,0.10688521921772866,0.10688521921772866,2128182.114684868,2128182.114684868,19910911.258456532
2021-06-21,0.1062694905439558,0.1062694905439558,2114464.647447188,2114464.647447188,19897193.79121885
2021-06-22,0.0,0.0,0.0,0.0,19952290.998124927
2021-06-23,0.0,0.0,0.0,0.0,19952290.998124927
2021-06-24,0.0,0.0,0.0,0.0,19952290.998124927
2021-06-25,0.0,0.0,0.0,0.0,19952290.998124927
2021-06-28,0.0,0.0,0.0,0.0,19952290.998124927
2021-06-29,0.0,0.0,0.0,0.0,19952290.998124927
2021-06-30,0.0,0.0,0.0,0.0,19952290.998124927
2021-07-01,0.0,0.0,0.0,0.0,19952290.998124927
2021-07-02,0.0,0.0,0.0,0.0,19952290.998124927
2021-07-05,0.0,0.0,0.0,0.0,19952290.998124927
2021-07-06,0.12224089151105019,-0.12224089151105019,2438985.8392986925,-2438985.8392986925,19952290.998124927
2021-07-07,0.12477116271747922,-0.12477116271747922,2483870.264760736,-2483870.264760736,19907406.572662883
2021-07-08,0.12580782762035217,-0.12580782762035217,2502201.3770472114,-2502201.3770472114,19889075.460376408
2021-07-09,0.12829372712981849,-0.12829372712981849,2546021.742030061,-2546021.742030061,19845255.095393557
2021-07-12,0.12521333045258348,-0.12521333045258348,2491693.1483311728,-2491693.1483311728,19899583.689092446
2021-07-13,0.12481743439823687,-0.12481743439823687,2484689.196912277,-2484689.196912277,19906587.64051134
2021-07-14,0.12350485593921684,-0.12350485593921684,2461432.5478720856,-2461432.5478720856,19929844.289551534
2021-07-15,0.12384264896514555,-0.12384264896514555,2467422.8548025573,-2467422.8548025573,19923853.982621063
2021-07-16,0.12303038977396234,-0.12303038977396234,2453012.440206,-2453012.440206,19938264.39721762
2021-07-19,0.12289315153279783,-0.12289315153279783,2450575.616778934,-2450575.616778934,19940701.220644686
2021-07-20,0.12619631155864564,-0.12619631155864564,2509062.158142445,-2509062.158142445,19882214.679281175
2021-07-21,0.1260490783296854,-0.1260490783296854,2506462.5177515894,-2506462.5177515894,19884814.31967203
2021-07-22,0.12689897889029988,-0.12689897889029988,2521459.5273811896,-2521459.5273811896,19869817.31004243
2021-07-23,0.12664368665729378,-0.12664368665729378,2516957.1189528834,-2516957.1189528834,19874319.718470737
2021-07-26,0.12691633032467486,-0.12691633032467486,2521765.468312047,-2521765.468312047,19869511.36911157
2021-07-27,0.12706978390618395,-0.12706978390618395,2524470.7557094772,-2524470.7557094772,19866806.081714142
2021-07-28,0.1279871562988228,-0.1279871562988228,2540628.084565131,-2540628.084565131,19850648.75285849
2021-07-29,0.13017082627785984,-0.13017082627785984,2578982.698520959,-2578982.698520959,19812294.13890266
2021-07-30,0.13326662942538897,-0.13326662942538897,2633104.9685697,-2633104.9685697,19758171.86885392
2021-08-02,0.1339809181940374,-0.1339809181940374,2645550.5397680444,-2645550.5397680444,19745726.297655575
2021-08-03,0.13521400669309788,-0.13521400669309788,2666998.678937999,-2666998.678937999,19724278.15848562
2021-08-04,0.13326355297800388,-0.13326355297800388,2633051.331464703,-2633051.331464703,19758225.505958915
2021-08-05,0.13325531936589777,-0.13325531936589777,2632907.7790260417,-2632907.7790260417,19758369.058397576
2021-08-06,0.13512479329400454,-0.13512479329400454,2665448.4794272697,-2665448.4794272697,19725828.35799635
2021-08-09,0.1368847951982484,-0.1368847951982484,2695985.8703920306,-2695985.8703920306,19695290.967031587
2021-08-10,0.13743683541208973,-0.13743683541208973,2705544.7243860355,-2705544.7243860355,19685732.113037582
2021-08-11,0.1392695288596489,-0.1392695288596489,2737212.3072889876,-2737212.3072889876,19654064.530134633
2021-08-12,0.1403674384260002,-0.1403674384260002,2756134.6166589423,-2756134.6166589423,19635142.220764678
2021-08-13,0.14285762572583724,-0.14285762572583724,2798917.8826476424,-2798917.8826476424,19592358.954775978
2021-08-16,0.14358990567172075,-0.14358990567172075,2811463.5438885977,-2811463.5438885977,19579813.29353502
2021-08-17,0.14305433871241732,-0.14305433871241732,2802289.6133813574,-2802289.6133813574,19588987.224042263
2021-08-18,0.14387952165652923,-0.14387952165652923,2816420.9076686236,-2816420.9076686236,19574855.929754995
2021-08-19,0.13837783597791845,-0.13837783597791845,2721817.2522512744,-2721817.2522512744,19669459.585172344
2021-08-20,0.13926229346436117,-0.13926229346436117,2737087.485352281,-2737087.485352281,19654189.352071337
2021-08-23,0.0,0.0,0.0,0.0,24646786.861110803
2021-08-24,0.0,0.0,0.0,0.0,24646786.861110803
2021-08-25,0.0,0.0,0.0,0.0,24646786.861110803
2021-08-26,0.0,0.0,0.0,0.0,24646786.861110803
2021-08-27,0.0,0.0,0.0,0.0,24646786.861110803
2021-08-30,0.10206902860362613,0.10206902860362613,2515673.5931141954,2515673.5931141954,24646786.861110806
2021-08-31,0.10367915346793291,0.10367915346793291,2559948.3687192546,2559948.3687192546,24691061.636715863
2021-09-01,0.10323316421295502,0.10323316421295502,2547668.7574038925,2547668.7574038925,24678782.0254005
2021-09-02,0.10584620117881138,0.10584620117881138,2619788.978544483,2619788.978544483,24750902.24654109
2021-09-03,0.10593869916985772,0.10593869916985772,2622349.662842376,2622349.662842376,24753462.930838987
2021-09-06,0.10649848307096803,0.10649848307096803,2637857.851449643,2637857.851449643,24768971.11944625
2021-09-07,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-08,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-09,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-10,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-13,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-14,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-15,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-16,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-17,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-20,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-21,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-22,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-23,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-24,0.0,0.0,0.0,0.0,24823342.7677448
2021-09-27,0.0,0.0,0.0,0.0,24823342.7677448
